date,duration_minutes,memory_rss_MiB,memory_uss_MiB,memory_vms_MiB,pop_df_mem_MiB,pop_df_number_alive,pop_df_rows,time
2010-01-01,0.15288639465967815,714.3359375,703.17578125,961.69921875,101.90758037567139,50000,50000,2026-02-21T00:38:10.927112
2010-02-01,3.954409670829773,777.91015625,766.72265625,1025.3125,103.8697919845581,50092,51000,2026-02-21T00:42:08.191683
2010-03-01,3.3070412913958234,890.23828125,878.95703125,1139.40625,103.88215160369873,50162,51000,2026-02-21T00:45:26.614157
2010-04-01,3.929749039808909,1028.91796875,1017.80078125,1280.546875,103.8967695236206,50247,51000,2026-02-21T00:49:22.399100
2010-05-01,3.813861890633901,1183.04296875,1171.86328125,1436.76171875,103.91120433807373,50299,51000,2026-02-21T00:53:11.230817
2010-06-01,3.751112139225006,1298.078125,1286.84765625,1553.91796875,103.9282636642456,50417,51000,2026-02-21T00:56:56.297542
2010-07-01,3.8272996385892233,1449.71875,1438.42578125,1708.35546875,103.9410810470581,50490,51000,2026-02-21T01:00:45.935520
2010-08-01,4.254883515834808,1601.4296875,1590.2421875,1860.97265625,105.90555095672607,50632,52000,2026-02-21T01:05:01.228532
2010-09-01,4.065658064683278,1632.5234375,1621.23046875,1891.94921875,105.92199993133545,50744,52000,2026-02-21T01:09:05.168020
2010-10-01,5.690733913580576,1601.34765625,1590.25,1861.0859375,105.94995403289795,50981,52000,2026-02-21T01:14:46.612049
2010-11-01,5.765232602755229,1633.2890625,1621.99609375,1892.3671875,105.96704387664795,51105,52000,2026-02-21T01:20:32.526005
2010-12-01,5.513386058807373,1592.03515625,1580.7421875,1851.11328125,107.92837047576904,51229,53000,2026-02-21T01:26:03.329169
2011-01-01,6.503042475382487,1592.03515625,1580.7421875,1851.11328125,107.9473524093628,51367,53000,2026-02-21T01:32:33.511719
2011-02-01,6.051872861385346,1592.1171875,1580.82421875,1851.1953125,107.96721935272217,51513,53000,2026-02-21T01:38:36.624097
2011-03-01,5.953541374206543,1626.453125,1615.375,1885.87109375,107.98638439178467,51643,53000,2026-02-21T01:44:33.836571
2011-04-01,6.609023837248484,1604.0546875,1592.76171875,1863.1328125,108.00481700897217,51736,53000,2026-02-21T01:51:10.378002
2011-05-01,6.144190967082977,1616.5234375,1605.30859375,1875.8046875,109.96690654754639,51830,54000,2026-02-21T01:57:19.029460
2011-06-01,5.694596449534099,1649.01171875,1637.71875,1907.30859375,109.98381328582764,51942,54000,2026-02-21T02:03:00.705250
2011-07-01,5.855770329634349,1657.6171875,1646.32421875,1907.4140625,110.00102519989014,52074,54000,2026-02-21T02:08:52.051468
2011-08-01,5.279720723628998,1664.28515625,1652.9921875,1907.4921875,110.01484966278076,52170,54000,2026-02-21T02:14:08.834710
2011-09-01,5.260179018974304,1666.39453125,1655.1015625,1909.6015625,110.03135967254639,52312,54000,2026-02-21T02:19:24.445452
2011-10-01,5.993446890513102,1724.92578125,1713.7109375,1969.8046875,110.04896831512451,52456,54000,2026-02-21T02:25:24.052266
2011-11-01,5.932245179017385,1920.86328125,1909.62890625,2168.04296875,112.01206493377686,52610,55000,2026-02-21T02:31:19.986976
2011-12-01,5.396611515680949,1903.390625,1892.09765625,2150.4296875,112.0293378829956,52751,55000,2026-02-21T02:36:43.783667
