date,duration_minutes,memory_rss_MiB,memory_uss_MiB,memory_vms_MiB,pop_df_mem_MiB,pop_df_number_alive,pop_df_rows,time
2010-01-01,0.051615432898203535,592.0859375,581.21875,838.69140625,95.2783432006836,50000,50000,2025-10-04T00:25:01.709269
2010-02-01,2.8752432902654013,683.296875,672.1953125,928.62109375,97.1079330444336,50123,51000,2025-10-04T00:27:54.223862
2010-03-01,2.5162814259529114,816.0,805.01953125,1062.34765625,97.11986541748047,50192,51000,2025-10-04T00:30:25.200748
2010-04-01,3.020690671602885,1011.7578125,1000.66015625,1257.84375,97.13445281982422,50289,51000,2025-10-04T00:33:26.442189
2010-05-01,2.8679540316263834,1141.23046875,1130.09765625,1386.22265625,97.1489486694336,50378,51000,2025-10-04T00:36:18.519430
2010-06-01,2.6012226581573485,1272.67578125,1261.54296875,1517.8046875,97.1659164428711,50518,51000,2025-10-04T00:38:54.592791
2010-07-01,2.9749962091445923,1420.625,1409.72265625,1665.96484375,97.1782455444336,50593,51000,2025-10-04T00:41:53.092562
2010-08-01,3.0240501046180723,1499.35546875,1488.24609375,1744.48046875,99.00933074951172,50746,52000,2025-10-04T00:44:54.535569
2010-09-01,3.1332706769307452,1523.9921875,1512.85546875,1768.9609375,99.02599334716797,50878,52000,2025-10-04T00:48:02.531809
2010-10-01,4.239908893903096,1530.38671875,1519.25,1775.35546875,99.05327606201172,51113,52000,2025-10-04T00:52:16.926342
2010-11-01,4.660147273540497,1530.5078125,1519.37109375,1775.4765625,99.07225799560547,51261,52000,2025-10-04T00:56:56.535179
2010-12-01,4.073360204696655,1499.359375,1488.37109375,1744.6015625,99.0876693725586,51380,52000,2025-10-04T01:01:00.936791
2011-01-01,4.9828943332036335,1482.16015625,1471.0234375,1724.08984375,100.91805267333984,51532,53000,2025-10-04T01:05:59.910450
2011-02-01,4.592861294746399,1516.8671875,1505.73046875,1758.796875,100.93840789794922,51694,53000,2025-10-04T01:10:35.482129
2011-03-01,4.327892410755157,1501.5390625,1490.40234375,1743.46875,100.95738983154297,51839,53000,2025-10-04T01:14:55.155674
2011-04-01,5.032484956582388,1501.19140625,1490.0546875,1743.12109375,100.9775619506836,51967,53000,2025-10-04T01:19:57.104771
2011-05-01,4.9324872652689615,1540.0703125,1528.99609375,1782.1953125,102.8097152709961,52099,54000,2025-10-04T01:24:53.054008
2011-06-01,4.344636925061544,1513.8125,1502.72265625,1755.9140625,102.82518768310547,52202,54000,2025-10-04T01:29:13.732223
