date,duration_minutes,memory_rss_MiB,memory_uss_MiB,memory_vms_MiB,pop_df_mem_MiB,pop_df_number_alive,pop_df_rows,time
2010-01-01,0.05982846021652222,593.203125,581.875,837.671875,95.2783432006836,50000,50000,2025-11-08T00:26:29.324869
2010-02-01,3.163614555199941,685.85546875,674.35546875,931.61328125,97.10790252685547,50125,51000,2025-11-08T00:29:39.141740
2010-03-01,2.8080925703048707,856.56640625,845.14453125,1104.26953125,97.12017059326172,50194,51000,2025-11-08T00:32:27.627293
2010-04-01,3.5137488643328347,974.6640625,963.12109375,1224.29296875,97.13472747802734,50277,51000,2025-11-08T00:35:58.452225
2010-05-01,3.1102219462394713,1128.0390625,1116.62890625,1380.02734375,97.14913177490234,50365,51000,2025-11-08T00:39:05.065542
2010-06-01,3.0686426599820456,1288.83203125,1277.3046875,1542.62109375,97.16622161865234,50505,51000,2025-11-08T00:42:09.184102
2010-07-01,3.1968770186106363,1440.1875,1428.73828125,1694.984375,97.1784896850586,50588,51000,2025-11-08T00:45:20.996723
2010-08-01,3.648843316237132,1571.8515625,1560.30859375,1828.12890625,99.01042938232422,50738,52000,2025-11-08T00:48:59.927322
2010-09-01,3.3792821606000265,1548.7109375,1537.21484375,1805.16015625,99.02678680419922,50863,52000,2025-11-08T00:52:22.684251
2010-10-01,4.737514571348826,1550.2109375,1538.7578125,1806.6953125,99.05339813232422,51077,52000,2025-11-08T00:57:06.935126
2010-11-01,5.029036259651184,1576.7578125,1565.21484375,1833.02734375,99.07207489013672,51225,52000,2025-11-08T01:02:08.677302
2010-12-01,4.551071286201477,1553.625,1542.22265625,1809.93359375,99.0880355834961,51340,52000,2025-11-08T01:06:41.741579
2011-01-01,5.746874777475993,1561.1484375,1549.60546875,1816.44140625,100.9215316772461,51533,53000,2025-11-08T01:12:26.554065
2011-02-01,4.947186179955801,1560.3203125,1548.78515625,1815.74609375,100.93975067138672,51677,53000,2025-11-08T01:17:23.385236
2011-03-01,5.0285754799842834,1526.55078125,1515.0078125,1781.83984375,100.95836639404297,51808,53000,2025-11-08T01:22:25.099765
2011-04-01,5.4661332408587135,1541.60546875,1530.0625,1796.89453125,100.9774398803711,51929,53000,2025-11-08T01:27:53.067759
2011-05-01,5.218334194024404,1551.50390625,1539.9765625,1803.71484375,102.80675506591797,52043,54000,2025-11-08T01:33:06.167813
2011-06-01,4.720308244228363,1558.50390625,1546.99609375,1803.734375,102.8232650756836,52145,54000,2025-11-08T01:37:49.386306
2011-07-01,4.85887725353241,1562.80078125,1551.3203125,1803.76171875,102.84148406982422,52292,54000,2025-11-08T01:42:40.918941
2011-08-01,4.535115039348602,1562.80078125,1551.34375,1803.78515625,102.8563461303711,52410,54000,2025-11-08T01:47:13.025843
2011-09-01,4.3514747500419615,1562.80078125,1551.359375,1803.80078125,102.87047576904297,52509,54000,2025-11-08T01:51:34.114331
2011-10-01,5.048580471674601,1617.99609375,1606.69921875,1860.875,102.88814544677734,52654,54000,2025-11-08T01:56:37.029157
2011-11-01,4.72551337480545,1783.8125,1772.26953125,2027.51171875,104.71538543701172,52786,55000,2025-11-08T02:01:20.559959
2011-12-01,4.554390692710877,1786.87890625,1775.3359375,2027.65234375,104.73302459716797,52927,55000,2025-11-08T02:05:53.823401
2012-01-01,5.166187024116516,1751.390625,1739.84765625,1992.1640625,104.74864959716797,53064,55000,2025-11-08T02:11:03.794622
2012-02-01,4.902096732457479,1751.43359375,1739.890625,1992.20703125,104.7671127319336,53218,55000,2025-11-08T02:15:57.920426
2012-03-01,4.773327755928039,1787.32421875,1775.78125,2028.09765625,104.7840805053711,53360,55000,2025-11-08T02:20:44.320091
2012-04-01,5.600683049360911,1780.7265625,1769.1953125,2021.63671875,106.61711883544922,53533,56000,2025-11-08T02:26:20.361077
2012-05-01,4.967750632762909,1775.0390625,1763.5,2015.8828125,106.6350326538086,53685,56000,2025-11-08T02:31:18.426112
2012-06-01,4.832638521989186,1784.77734375,1773.234375,2025.81640625,106.6539535522461,53838,56000,2025-11-08T02:36:08.384424
2012-07-01,5.243904678026835,1797.91015625,1786.3671875,2038.90234375,106.6710433959961,53973,56000,2025-11-08T02:41:23.018704
2012-08-01,4.76906189918518,1825.3515625,1813.92578125,2066.73828125,106.68746185302734,54108,56000,2025-11-08T02:46:09.162418
2012-09-01,4.9848520994186405,1858.9140625,1847.375,2101.50390625,106.70519256591797,54253,56000,2025-11-08T02:51:08.253544
2012-10-01,5.117333857218425,1960.1484375,1948.60546875,2203.703125,108.53328704833984,54377,57000,2025-11-08T02:56:15.293576
2012-11-01,4.921131853262583,1960.1484375,1948.60546875,2203.703125,108.54985809326172,54509,57000,2025-11-08T03:01:10.561487
2012-12-01,4.834214111169179,1960.6953125,1949.15234375,2204.703125,108.5682601928711,54663,57000,2025-11-08T03:06:00.614333
2013-01-01,5.4817088603973385,2014.24609375,2002.703125,2258.51171875,108.58650970458984,54820,57000,2025-11-08T03:11:29.516865
2013-02-01,5.047920548915863,2037.56640625,2026.03125,2278.56640625,108.60637664794922,55003,57000,2025-11-08T03:16:32.392098
2013-03-01,4.961549039681753,1995.9140625,1984.37109375,2236.921875,110.43575286865234,55141,58000,2025-11-08T03:21:30.085040
2013-04-01,5.484521575768789,2033.0546875,2021.51171875,2274.0625,110.45659637451172,55316,58000,2025-11-08T03:26:59.156335
2013-05-01,5.110280187924703,1995.9140625,1984.37109375,2236.921875,110.47612762451172,55479,58000,2025-11-08T03:32:05.773146
2013-06-01,5.125452176729838,2042.1015625,2030.5625,2283.265625,110.49471282958984,55623,58000,2025-11-08T03:37:13.300278
2013-07-01,5.127947068214416,2060.05859375,2048.515625,2301.43359375,110.51232147216797,55761,58000,2025-11-08T03:42:20.977101
2013-08-01,5.1919757207234705,2028.62890625,2017.08984375,2271.16796875,112.3423080444336,55917,59000,2025-11-08T03:47:32.495644
2013-09-01,5.065220892429352,2042.1796875,2030.640625,2283.16796875,112.36031341552734,56066,59000,2025-11-08T03:52:36.408898
