date,duration_minutes,memory_rss_MiB,memory_uss_MiB,memory_vms_MiB,pop_df_mem_MiB,pop_df_number_alive,pop_df_rows,time
2010-01-01,0.17590172290802003,715.171875,703.92578125,962.5625,101.90758037567139,50000,50000,2026-05-23T01:01:29.796561
2010-02-01,3.9608309507369994,743.98046875,732.63671875,990.8671875,103.8697919845581,50090,51000,2026-05-23T01:05:27.446414
2010-03-01,3.3867329676946003,908.68359375,897.1640625,1157.21875,103.88190746307373,50155,51000,2026-05-23T01:08:50.650393
2010-04-01,3.9615599513053894,1028.2890625,1016.79296875,1279.1328125,103.8965253829956,50236,51000,2026-05-23T01:12:48.343989
2010-05-01,3.7408815542856853,1187.05859375,1175.78515625,1434.734375,103.9109296798706,50307,51000,2026-05-23T01:16:32.796882
2010-06-01,3.57237073580424,1316.5234375,1305.08203125,1562.39453125,103.92798900604248,50417,51000,2026-05-23T01:20:07.139125
2010-07-01,3.903837807973226,1463.08203125,1451.55078125,1710.84375,103.9408369064331,50495,51000,2026-05-23T01:24:01.369393
2010-08-01,3.9668668786684673,1685.30078125,1673.76953125,1935.3515625,105.90478801727295,50649,52000,2026-05-23T01:27:59.381409
2010-09-01,4.105021452903747,1648.11328125,1636.7734375,1898.4765625,105.92087078094482,50753,52000,2026-05-23T01:32:05.682694
2010-10-01,5.612195897102356,1648.26953125,1636.9453125,1898.6484375,105.94876384735107,50987,52000,2026-05-23T01:37:42.414446
2010-11-01,5.6756450772285465,1686.2578125,1674.7265625,1936.3046875,105.9667387008667,51118,52000,2026-05-23T01:43:22.953151
2010-12-01,5.317387708028158,1676.2734375,1664.890625,1926.15234375,107.92812633514404,51241,53000,2026-05-23T01:48:41.996413
2011-01-01,6.449016582965851,1639.33984375,1627.80859375,1888.9453125,107.94567394256592,51365,53000,2026-05-23T01:55:08.937410
2011-02-01,5.997048834959666,1671.71875,1660.3125,1921.57421875,107.96654796600342,51520,53000,2026-05-23T02:01:08.760339
2011-03-01,5.705265788237254,1637.37890625,1625.84765625,1886.984375,107.9839735031128,51617,53000,2026-05-23T02:06:51.076287
2011-04-01,6.201399298508962,1651.77734375,1640.24609375,1900.7890625,108.00112438201904,51706,53000,2026-05-23T02:13:03.160245
2011-05-01,6.038997705777486,1696.5625,1685.07421875,1937.890625,109.96519756317139,51851,54000,2026-05-23T02:19:05.500106
2011-06-01,5.771520602703094,1669.04296875,1657.640625,1910.45703125,109.98140239715576,51950,54000,2026-05-23T02:24:51.791344
2011-07-01,5.891259360313415,1669.04296875,1657.640625,1910.45703125,110.00026226043701,52099,54000,2026-05-23T02:30:45.266904
2011-08-01,5.163922349611918,1669.04296875,1657.640625,1910.45703125,110.01359844207764,52196,54000,2026-05-23T02:35:55.102247
2011-09-01,5.568748541673025,1704.69921875,1693.16796875,1945.859375,110.03047466278076,52327,54000,2026-05-23T02:41:29.227158
2011-10-01,5.681640386581421,1719.2421875,1707.84375,1961.45703125,110.04649639129639,52455,54000,2026-05-23T02:47:10.125581
2011-11-01,5.908203379313151,1926.140625,1914.609375,2170.50390625,112.00974559783936,52603,55000,2026-05-23T02:53:04.617785
2011-12-01,5.686885678768158,1901.17578125,1889.64453125,2146.19921875,112.02732372283936,52741,55000,2026-05-23T02:58:45.830925
2012-01-01,6.410627845923106,1901.17578125,1889.64453125,2146.19921875,112.04554271697998,52884,55000,2026-05-23T03:05:10.468596
2012-02-01,5.777363499005635,1914.71484375,1903.3515625,2160.03125,112.0637617111206,53038,55000,2026-05-23T03:10:57.110406
2012-03-01,5.7369807680447895,1897.203125,1885.671875,2142.2265625,112.08164501190186,53187,55000,2026-05-23T03:16:41.329252
2012-04-01,6.469906524817149,1938.18359375,1926.7890625,2180.39453125,114.04370403289795,53316,56000,2026-05-23T03:23:09.523642
2012-05-01,6.200231234232585,1886.98046875,1875.66015625,2129.2421875,114.06375408172607,53476,56000,2026-05-23T03:29:21.537517
2012-06-01,5.908096686999003,1886.98046875,1875.66015625,2129.2421875,114.08188152313232,53612,56000,2026-05-23T03:35:16.023319
2012-07-01,6.06004470984141,1925.23828125,1913.71484375,2167.26171875,114.10055828094482,53762,56000,2026-05-23T03:41:19.626002
2012-08-01,5.722073419888814,1909.3125,1897.9921875,2151.2421875,114.11758708953857,53901,56000,2026-05-23T03:47:02.950405
2012-09-01,5.915302999814352,1988.015625,1976.484375,2230.20703125,116.0801649093628,54051,57000,2026-05-23T03:52:57.868588
2012-10-01,5.661730873584747,1964.734375,1953.203125,2207.09375,116.0968885421753,54190,57000,2026-05-23T03:58:37.572437
2012-11-01,5.955128931999207,2015.05859375,2003.53125,2257.40234375,116.11559581756592,54338,57000,2026-05-23T04:04:34.880176
2012-12-01,5.55519126256307,2025.0078125,2013.4765625,2267.49609375,116.13183116912842,54470,57000,2026-05-23T04:10:08.191651
2013-01-01,6.245307882626851,2010.015625,1998.484375,2253.09375,116.1485242843628,54597,57000,2026-05-23T04:16:22.910122
2013-02-01,6.142741346359253,2028.01171875,2016.484375,2271.09375,116.16665172576904,54734,57000,2026-05-23T04:22:31.474604
2013-03-01,5.58693767786026,2122.60546875,2111.07421875,2365.33984375,118.12758159637451,54862,58000,2026-05-23T04:28:06.690863
2013-04-01,6.617183450857798,2117.6796875,2106.1484375,2359.97265625,118.14827251434326,55018,58000,2026-05-23T04:34:43.721871
2013-05-01,5.95964439312617,2131.47265625,2119.94140625,2373.01953125,118.16804790496826,55182,58000,2026-05-23T04:40:41.300540
2013-06-01,5.877932047843933,2180.37109375,2168.84375,2422.06640625,118.18626689910889,55325,58000,2026-05-23T04:46:33.976457
2013-07-01,6.431271326541901,2230.60546875,2219.28515625,2472.9609375,118.20604228973389,55475,58000,2026-05-23T04:52:59.852737
2013-08-01,5.896292459964752,2144.7890625,2133.2578125,2386.80859375,120.1697187423706,55627,59000,2026-05-23T04:58:53.630284
2013-09-01,6.124955670038859,2156.6328125,2145.1015625,2398.80859375,120.18726634979248,55759,59000,2026-05-23T05:05:01.127629
2013-10-01,6.074385027090709,2191.140625,2179.61328125,2433.5703125,120.20368480682373,55890,59000,2026-05-23T05:11:05.590727
2013-11-01,5.9615724643071495,2223.9296875,2212.5625,2466.86328125,120.22205638885498,56042,59000,2026-05-23T05:17:03.285077
2013-12-01,6.137581960360209,2224.90234375,2213.5234375,2468.109375,120.24219799041748,56216,59000,2026-05-23T05:23:11.539993
2014-01-01,6.604822989304861,2311.48046875,2299.953125,2556.18359375,122.20517253875732,56366,60000,2026-05-23T05:29:47.829371
2014-02-01,6.05473126967748,2365.55859375,2354.02734375,2609.984375,122.22329998016357,56512,60000,2026-05-23T05:35:51.113250
2014-03-01,5.893915140628815,2381.375,2369.8515625,2626.078125,122.24038982391357,56648,60000,2026-05-23T05:41:44.748157
2014-04-01,6.521017789840698,2398.21875,2386.69140625,2643.19140625,122.2610502243042,56812,60000,2026-05-23T05:48:16.009224
2014-05-01,6.353545717398325,2385.51953125,2374.015625,2630.85546875,122.27966594696045,56956,60000,2026-05-23T05:54:37.221967
2014-06-01,6.306070391337077,2417.19921875,2405.91015625,2663.2421875,124.24294567108154,57103,61000,2026-05-23T06:00:55.586194
2014-07-01,6.213666379451752,2404.73046875,2393.19921875,2650.12109375,124.26006603240967,57244,61000,2026-05-23T06:07:08.406174
2014-08-01,6.053185347716013,2433.73828125,2422.33984375,2680.453125,124.27956676483154,57417,61000,2026-05-23T06:13:11.597294
2014-09-01,6.398209269841512,2435.53515625,2424.015625,2681.30859375,124.29894542694092,57574,61000,2026-05-23T06:19:35.489850
2014-10-01,5.991766520341238,2474.3125,2463.02734375,2720.65625,124.3139295578003,57682,61000,2026-05-23T06:25:34.995841
2014-11-01,6.2086337129275,2480.04296875,2468.51171875,2727.5546875,126.27742290496826,57840,62000,2026-05-23T06:31:47.513865
2014-12-01,6.150563164552053,2527.94140625,2516.4140625,2774.390625,126.29790019989014,58014,62000,2026-05-23T06:37:56.547658
