date,duration_minutes,memory_rss_MiB,memory_uss_MiB,memory_vms_MiB,pop_df_mem_MiB,pop_df_number_alive,pop_df_rows,time
2010-01-01,0.17898472547531127,742.68359375,731.30859375,991.94140625,101.90758037567139,50000,50000,2026-07-18T00:44:07.064750
2010-02-01,3.9795104026794434,743.08203125,731.70703125,992.03125,103.8697919845581,50090,51000,2026-07-18T00:48:05.835370
2010-03-01,3.392122483253479,867.42578125,856.05078125,1118.5625,103.88190746307373,50155,51000,2026-07-18T00:51:29.362718
2010-04-01,4.114777330557505,1051.671875,1040.296875,1304.85546875,103.8965253829956,50236,51000,2026-07-18T00:55:36.249359
2010-05-01,3.7921425382296245,1199.6171875,1188.2421875,1454.921875,103.9109296798706,50307,51000,2026-07-18T00:59:23.777920
2010-06-01,3.7277363777160644,1341.44140625,1330.06640625,1599.2421875,103.92798900604248,50417,51000,2026-07-18T01:03:07.442096
2010-07-01,4.035066775480906,1451.28125,1439.90625,1711.73828125,103.9408369064331,50495,51000,2026-07-18T01:07:09.546100
2010-08-01,4.172796523571014,1578.3203125,1566.9453125,1838.7265625,105.90478801727295,50649,52000,2026-07-18T01:11:19.913892
2010-09-01,4.215205613772074,1578.40625,1567.03125,1838.8125,105.92087078094482,50753,52000,2026-07-18T01:15:32.826231
2010-10-01,5.976116180419922,1581.15625,1569.78125,1839.0,105.94876384735107,50987,52000,2026-07-18T01:21:31.393198
2010-11-01,5.965747491518656,1588.29296875,1576.91796875,1839.10546875,105.9667387008667,51118,52000,2026-07-18T01:27:29.338051
2010-12-01,5.590591887633006,1584.39453125,1573.01953125,1835.33203125,107.92812633514404,51241,53000,2026-07-18T01:33:04.773562
2011-01-01,6.6991638461748755,1521.90234375,1510.52734375,1773.234375,107.94567394256592,51365,53000,2026-07-18T01:39:46.723391
2011-02-01,6.341490145524343,1545.5625,1534.1875,1796.89453125,107.96654796600342,51520,53000,2026-07-18T01:46:07.212814
2011-03-01,6.041995127995809,1542.9140625,1531.5390625,1794.24609375,107.9839735031128,51617,53000,2026-07-18T01:52:09.732509
2011-04-01,6.508075420061747,1564.92578125,1553.55078125,1815.73828125,108.00112438201904,51706,53000,2026-07-18T01:58:40.217035
2011-05-01,6.349327166875203,1655.078125,1643.703125,1904.26171875,109.96519756317139,51851,54000,2026-07-18T02:05:01.176668
2011-06-01,5.753916680812836,1626.08984375,1614.71484375,1872.8359375,109.98140239715576,51950,54000,2026-07-18T02:10:46.411665
2011-07-01,6.158288137118022,1657.83984375,1646.46484375,1904.4609375,110.00026226043701,52099,54000,2026-07-18T02:16:55.908952
2011-08-01,5.342905561129252,1626.08984375,1614.71484375,1872.8359375,110.01359844207764,52196,54000,2026-07-18T02:22:16.483286
2011-09-01,5.711851052443186,1631.57421875,1620.19921875,1877.8359375,110.03047466278076,52327,54000,2026-07-18T02:27:59.194349
2011-10-01,5.966338109970093,1719.69140625,1708.31640625,1967.8359375,110.04649639129639,52455,54000,2026-07-18T02:33:57.174637
2011-11-01,6.217426292101542,1932.9140625,1921.5390625,2180.98046875,112.00974559783936,52603,55000,2026-07-18T02:40:10.220214
2011-12-01,6.024132943153381,1931.1953125,1919.8203125,2179.35546875,112.02732372283936,52741,55000,2026-07-18T02:46:11.668193
2012-01-01,6.630877315998077,1937.05859375,1925.68359375,2185.34375,112.04554271697998,52884,55000,2026-07-18T02:52:49.520835
2012-02-01,5.932999984423319,1937.66015625,1926.28515625,2185.9453125,112.0637617111206,53038,55000,2026-07-18T02:58:45.500829
2012-03-01,5.938758405049642,1902.17578125,1890.80078125,2150.3359375,112.08164501190186,53187,55000,2026-07-18T03:04:41.826334
2012-04-01,6.7202858050664265,1941.40625,1930.03125,2189.12890625,114.04370403289795,53316,56000,2026-07-18T03:11:25.043481
2012-05-01,6.24807915687561,1924.5703125,1913.1953125,2171.84375,114.06375408172607,53476,56000,2026-07-18T03:17:39.928233
2012-06-01,6.089423831303915,1909.30859375,1897.93359375,2155.89453125,114.08188152313232,53612,56000,2026-07-18T03:23:45.293660
2012-07-01,6.584472191333771,1963.31640625,1951.94140625,2210.98828125,114.10055828094482,53762,56000,2026-07-18T03:30:20.361995
2012-08-01,5.876523478825887,1975.515625,1964.140625,2222.7109375,114.11758708953857,53901,56000,2026-07-18T03:36:12.953403
2012-09-01,6.112421325842539,2019.99609375,2008.62109375,2267.83203125,116.0801649093628,54051,57000,2026-07-18T03:42:19.698680
2012-10-01,6.094905654589335,2039.60546875,2028.23046875,2284.98828125,116.0968885421753,54190,57000,2026-07-18T03:48:25.393029
2012-11-01,6.071443990866343,2010.9140625,1999.5390625,2256.5234375,116.11559581756592,54338,57000,2026-07-18T03:54:29.679659
2012-12-01,5.825550214449565,2051.046875,2039.671875,2296.87890625,116.13183116912842,54470,57000,2026-07-18T04:00:19.212673
2013-01-01,6.519257974624634,2033.71875,2022.34375,2280.05859375,116.1485242843628,54597,57000,2026-07-18T04:06:50.368152
2013-02-01,6.17205765247345,2059.50390625,2048.12890625,2305.91796875,116.16665172576904,54734,57000,2026-07-18T04:13:00.691609
2013-03-01,6.037007129192352,2209.07421875,2197.69921875,2457.1328125,118.12758159637451,54862,58000,2026-07-18T04:19:02.912037
2013-04-01,6.951670058568319,2219.44140625,2208.06640625,2468.23828125,118.14827251434326,55018,58000,2026-07-18T04:26:00.012244
2013-05-01,6.183914395173391,2219.21875,2207.84375,2464.82421875,118.16804790496826,55182,58000,2026-07-18T04:32:11.047106
2013-06-01,6.230413639545441,2248.72265625,2237.34765625,2494.4453125,118.18626689910889,55325,58000,2026-07-18T04:38:24.871923
2013-07-01,6.732928303877513,2261.72265625,2250.34765625,2507.62109375,118.20604228973389,55475,58000,2026-07-18T04:45:08.847620
2013-08-01,6.363456451892853,2245.9140625,2234.5390625,2492.453125,120.1697187423706,55627,59000,2026-07-18T04:51:30.655007
2013-09-01,6.307020262877146,2246.44140625,2235.06640625,2492.98046875,120.18726634979248,55759,59000,2026-07-18T04:57:49.076223
2013-10-01,6.200889809926351,2220.796875,2209.421875,2466.91796875,120.20368480682373,55890,59000,2026-07-18T05:04:01.129619
2013-11-01,6.309063088893891,2243.01171875,2231.63671875,2489.25,120.22205638885498,56042,59000,2026-07-18T05:10:19.673398
2013-12-01,6.3337463657061255,2272.66796875,2261.29296875,2518.609375,120.24219799041748,56216,59000,2026-07-18T05:16:39.698182
2014-01-01,6.875902469952901,2359.83984375,2348.46484375,2606.1015625,122.20517253875732,56366,60000,2026-07-18T05:23:32.252327
2014-02-01,6.213362868626913,2394.4765625,2383.1015625,2641.12109375,122.22329998016357,56512,60000,2026-07-18T05:29:45.054103
2014-03-01,6.023362767696381,2383.95703125,2372.58203125,2630.8515625,122.24038982391357,56648,60000,2026-07-18T05:35:46.455866
2014-04-01,6.894834101200104,2429.14453125,2417.76953125,2676.19140625,122.2610502243042,56812,60000,2026-07-18T05:42:40.145916
2014-05-01,6.403054678440094,2415.4609375,2404.0859375,2662.8515625,122.27966594696045,56956,60000,2026-07-18T05:49:04.329195
2014-06-01,6.65190550883611,2432.0390625,2420.6640625,2679.33203125,124.24294567108154,57103,61000,2026-07-18T05:55:43.443524
2014-07-01,6.348281566301981,2464.94921875,2453.57421875,2712.59375,124.26006603240967,57244,61000,2026-07-18T06:02:04.340417
2014-08-01,6.332262412707011,2460.07421875,2448.69921875,2705.43359375,124.27956676483154,57417,61000,2026-07-18T06:08:24.276162
2014-09-01,6.691408578554789,2478.16015625,2466.78515625,2723.8046875,124.29894542694092,57574,61000,2026-07-18T06:15:05.760679
2014-10-01,6.174479885896047,2518.09765625,2506.72265625,2764.16796875,124.3139295578003,57682,61000,2026-07-18T06:21:16.229469
2014-11-01,6.558838148911794,2554.25,2542.875,2801.57421875,126.27742290496826,57840,62000,2026-07-18T06:27:49.759758
2014-12-01,6.326569469769796,2565.484375,2554.109375,2812.57421875,126.29790019989014,58014,62000,2026-07-18T06:34:09.353928
