date,duration_minutes,memory_rss_MiB,memory_uss_MiB,memory_vms_MiB,pop_df_mem_MiB,pop_df_number_alive,pop_df_rows,time
2010-01-01,0.052843117713928224,576.30859375,565.11328125,821.5,95.2783432006836,50000,50000,2025-09-06T00:27:14.319459
2010-02-01,2.8720115303993223,725.25390625,713.9296875,972.05078125,97.10796356201172,50125,51000,2025-09-06T00:30:06.640148
2010-03-01,2.466370622316996,836.265625,824.84375,1084.84765625,97.1200180053711,50202,51000,2025-09-06T00:32:34.622385
2010-04-01,3.0307106653849285,987.93359375,976.49609375,1239.265625,97.1345443725586,50300,51000,2025-09-06T00:35:36.465026
2010-05-01,2.818568642934163,1138.0703125,1126.6328125,1390.64453125,97.1490707397461,50385,51000,2025-09-06T00:38:25.579145
2010-06-01,2.7704422513643903,1271.75390625,1260.55859375,1524.2890625,97.16625213623047,50523,51000,2025-09-06T00:41:11.805680
2010-07-01,2.771150263150533,1428.078125,1416.7265625,1678.7109375,97.17845916748047,50605,51000,2025-09-06T00:43:58.074696
2010-08-01,3.142952565352122,1553.80859375,1542.37109375,1806.0390625,99.0095443725586,50750,52000,2025-09-06T00:47:06.651848
2010-09-01,3.051790416240692,1555.40234375,1543.96484375,1807.625,99.0255355834961,50861,52000,2025-09-06T00:50:09.759273
2010-10-01,4.2731900374094645,1558.8515625,1547.4375,1811.22265625,99.05254364013672,51090,52000,2025-09-06T00:54:26.150676
2010-11-01,4.422446525096893,1553.16796875,1541.73046875,1805.38671875,99.06990814208984,51221,52000,2025-09-06T00:58:51.497467
2010-12-01,4.449646921952565,1558.953125,1547.6953125,1808.0546875,100.90117645263672,51371,53000,2025-09-06T01:03:18.476283
2011-01-01,5.153553318977356,1547.21484375,1535.77734375,1794.19921875,100.92162322998047,51544,53000,2025-09-06T01:08:27.689482
2011-02-01,4.49611934820811,1545.48046875,1534.12890625,1787.94921875,100.94066619873047,51670,53000,2025-09-06T01:12:57.456642
2011-03-01,4.310151012738546,1545.48046875,1534.16796875,1787.98828125,100.95809173583984,51787,53000,2025-09-06T01:17:16.065704
2011-04-01,4.944745147228241,1542.59765625,1531.16015625,1784.85546875,100.97692108154297,51891,53000,2025-09-06T01:22:12.750413
2011-05-01,4.470350356896718,1571.63671875,1560.27734375,1814.09765625,102.80611419677734,51990,54000,2025-09-06T01:26:40.971434
2011-06-01,4.248353644212087,1544.70703125,1533.296875,1787.1171875,102.82158660888672,52101,54000,2025-09-06T01:30:55.872652
2011-07-01,4.25399934053421,1569.984375,1558.546875,1812.2421875,102.8380355834961,52225,54000,2025-09-06T01:35:11.112613
2011-08-01,4.055830045541128,1570.0625,1558.625,1812.3203125,102.8528060913086,52341,54000,2025-09-06T01:39:14.462415
2011-09-01,4.150362463792165,1544.70703125,1533.3671875,1787.1875,102.86922454833984,52479,54000,2025-09-06T01:43:23.484163
2011-10-01,4.282064453760783,1622.06640625,1610.6328125,1864.9453125,102.88488006591797,52605,54000,2025-09-06T01:47:40.408031
2011-11-01,4.2173050284385685,1766.48046875,1755.04296875,2011.4375,104.71202850341797,52709,55000,2025-09-06T01:51:53.446333
2011-12-01,4.427700424194336,1811.98046875,1800.54296875,2058.6328125,104.73076629638672,52877,55000,2025-09-06T01:56:19.108357
2012-01-01,4.538662513097127,1817.109375,1805.7265625,2063.6953125,104.74617767333984,52998,55000,2025-09-06T02:00:51.428109
2012-02-01,4.527952782313029,1801.0625,1789.625,2047.54296875,104.76512908935547,53155,55000,2025-09-06T02:05:23.105276
2012-03-01,4.233151865005493,1820.45703125,1809.01953125,2066.9375,104.78170013427734,53286,55000,2025-09-06T02:09:37.094387
2012-04-01,4.817007942994436,1808.44140625,1797.00390625,2054.921875,104.8012924194336,53441,55000,2025-09-06T02:14:26.114867
2012-05-01,4.717126655578613,1811.38671875,1799.94921875,2054.54296875,106.6338119506836,53606,56000,2025-09-06T02:19:09.142463
2012-06-01,4.273568201065063,1810.82421875,1799.38671875,2053.98046875,106.65196990966797,53756,56000,2025-09-06T02:23:25.556556
2012-07-01,4.406004659334818,1810.43359375,1798.99609375,2053.58984375,106.66680145263672,53875,56000,2025-09-06T02:27:49.916835
2012-08-01,4.409030854701996,1828.6015625,1817.1640625,2071.7578125,106.68453216552734,54022,56000,2025-09-06T02:32:14.458686
2012-09-01,4.280850195884705,1836.3203125,1825.05078125,2079.70703125,106.70122528076172,54164,56000,2025-09-06T02:36:31.309699
2012-10-01,4.62499471505483,1917.86328125,1906.42578125,2161.68359375,108.52996063232422,54293,57000,2025-09-06T02:41:08.809380
2012-11-01,4.439705256621043,1927.1640625,1915.73046875,2170.79296875,108.54854583740234,54459,57000,2025-09-06T02:45:35.191700
2012-12-01,4.1611992160479225,1937.28515625,1925.859375,2179.8828125,108.56502532958984,54591,57000,2025-09-06T02:49:44.863651
2013-01-01,4.87657143274943,1954.76171875,1943.32421875,2197.984375,108.58385467529297,54741,57000,2025-09-06T02:54:37.457937
2013-02-01,4.769102080663045,1929.50390625,1918.07421875,2173.44921875,108.60350799560547,54898,57000,2025-09-06T02:59:23.604061
2013-03-01,4.4522201458613075,1951.91796875,1940.48046875,2195.50390625,110.43273162841797,55031,58000,2025-09-06T03:03:50.737268
2013-04-01,4.877315628528595,1970.91796875,1959.48046875,2214.50390625,110.4522933959961,55192,58000,2025-09-06T03:08:43.376208
2013-05-01,4.755414644877116,1971.5234375,1960.0859375,2214.625,110.47344207763672,55374,58000,2025-09-06T03:13:28.701084
