date,duration_minutes,memory_rss_MiB,memory_uss_MiB,memory_vms_MiB,pop_df_mem_MiB,pop_df_number_alive,pop_df_rows,time
2010-01-01,0.10973373254140219,630.79296875,620.1640625,876.07421875,88.8384256362915,50000,50000,2024-11-22T10:03:53.380776
2010-02-01,4.846316695213318,706.86328125,695.91796875,953.34765625,90.53929996490479,50128,51000,2024-11-22T10:08:44.159775
2010-03-01,4.352002779642741,871.13671875,860.15234375,1119.55078125,90.55129337310791,50198,51000,2024-11-22T10:13:05.279943
2010-04-01,5.6133179823557535,997.42578125,986.43359375,1248.9453125,90.56597232818604,50288,51000,2024-11-22T10:18:42.079019
2010-05-01,5.125128614902496,1162.6015625,1151.640625,1412.8359375,90.58037662506104,50379,51000,2024-11-22T10:23:49.586737
2010-06-01,4.892066498597463,1325.45703125,1314.40625,1571.2890625,90.59746646881104,50516,51000,2024-11-22T10:28:43.110727
2010-07-01,5.024112315972646,1476.8046875,1465.828125,1724.8828125,90.61003971099854,50597,51000,2024-11-22T10:33:44.557467
2010-08-01,5.17212533156077,1583.828125,1572.7578125,1832.19140625,92.31256198883057,50745,52000,2024-11-22T10:38:54.884985
2010-09-01,5.347902472813924,1568.23828125,1557.06640625,1816.37109375,92.32797336578369,50854,52000,2024-11-22T10:44:15.759134
2010-10-01,6.618823639551798,1584.63671875,1573.484375,1832.41015625,92.35586643218994,51087,52000,2024-11-22T10:50:52.888552
2010-11-01,6.756907057762146,1604.6953125,1593.64453125,1852.0390625,92.37307834625244,51222,52000,2024-11-22T10:57:38.302975
2010-12-01,6.4073411186536156,1603.9296875,1592.79296875,1851.1875,92.38946628570557,51341,52000,2024-11-22T11:04:02.743443
2011-01-01,7.631955830256144,1639.81640625,1628.84375,1888.8046875,94.0924768447876,51512,53000,2024-11-22T11:11:40.660793
2011-02-01,7.068094503879547,1646.703125,1635.78125,1889.00390625,94.11240482330322,51662,53000,2024-11-22T11:18:44.746465
2011-03-01,6.842692963282267,1613.765625,1602.7734375,1855.99609375,94.13059329986572,51782,53000,2024-11-22T11:25:35.308042
2011-04-01,7.420831759770711,1650.73828125,1639.6875,1892.91015625,94.1487512588501,51909,53000,2024-11-22T11:33:00.557947
2011-05-01,7.25546422402064,1681.1171875,1670.171875,1925.0234375,95.85176181793213,52047,54000,2024-11-22T11:40:15.885801
2011-06-01,6.615161752700805,1735.640625,1724.71875,1978.62890625,95.867356300354,52141,54000,2024-11-22T11:46:52.795506
2011-07-01,6.634104080994924,1746.3515625,1735.19921875,1988.62890625,95.88350009918213,52274,54000,2024-11-22T11:53:30.841749
2011-08-01,6.437825500965118,1758.40625,1747.43359375,2001.62890625,95.89845371246338,52401,54000,2024-11-22T11:59:57.111282
2011-09-01,6.906447529792786,1779.31640625,1768.21875,2022.1640625,95.91761875152588,52562,54000,2024-11-22T12:06:51.498132
2011-10-01,6.797308266162872,1829.36328125,1818.3984375,2071.97265625,95.933518409729,52703,54000,2024-11-22T12:13:39.336627
2011-11-01,6.778475352128347,1939.7578125,1928.5859375,2184.83984375,97.63219547271729,52826,55000,2024-11-22T12:20:26.045149
2011-12-01,6.411799808343251,1939.7578125,1928.5859375,2184.83984375,97.64955997467041,52969,55000,2024-11-22T12:26:50.753138
