date,duration_minutes,memory_rss_MiB,memory_uss_MiB,memory_vms_MiB,pop_df_mem_MiB,pop_df_number_alive,pop_df_rows,time
2013-09-01,5.105171449979147,2039.10546875,2027.90625,2280.796875,112.35884857177734,55970,59000,2025-09-13T03:50:05.719943
2013-10-01,5.0812569459279375,2053.87890625,2042.67578125,2295.5703125,112.37593841552734,56112,59000,2025-09-13T03:55:10.595360
2013-11-01,5.114144639174143,2049.0,2037.80078125,2290.6875,112.39412689208984,56257,59000,2025-09-13T04:00:17.444039
2013-12-01,5.213467204570771,2065.15625,2053.953125,2306.84375,112.41536712646484,56442,59000,2025-09-13T04:05:30.252071
2014-01-01,5.705614336331686,2176.3828125,2165.1796875,2418.64453125,114.24605560302734,56607,60000,2025-09-13T04:11:12.588931
2014-02-01,4.992131018638611,2188.01953125,2176.82421875,2429.72265625,114.2621078491211,56722,60000,2025-09-13T04:16:12.116792
2014-03-01,4.844841456413269,2163.7578125,2152.5546875,2405.640625,114.28081512451172,56888,60000,2025-09-13T04:21:02.807279
2014-04-01,5.485213561852773,2216.23046875,2205.02734375,2457.9296875,114.29979705810547,57034,60000,2025-09-13T04:26:31.920093
2014-05-01,4.778248965740204,2231.22265625,2220.01953125,2472.9296875,114.31493377685547,57145,60000,2025-09-13T04:31:18.615032
2014-06-01,5.2680115024248755,2193.9375,2182.734375,2435.640625,116.14473724365234,57285,61000,2025-09-13T04:36:34.695721
2014-07-01,5.0908593018849695,2192.85546875,2181.65234375,2434.55078125,116.16155242919922,57429,61000,2025-09-13T04:41:40.147279
2014-08-01,5.3279012799263,2223.7265625,2212.53125,2465.42578125,116.1812973022461,57599,61000,2025-09-13T04:46:59.821356
2014-09-01,5.108442401885986,2241.66015625,2230.4609375,2483.35546875,116.19744110107422,57726,61000,2025-09-13T04:52:06.327900
2014-10-01,5.183756585915884,2221.875,2210.7734375,2463.796875,116.21663665771484,57898,61000,2025-09-13T04:57:17.353295
2014-11-01,5.220185085137685,2355.42578125,2344.26953125,2597.2890625,118.04463958740234,58031,62000,2025-09-13T05:02:30.564400
2014-12-01,5.367001477877299,2403.765625,2392.5625,2646.2109375,118.0649642944336,58215,62000,2025-09-13T05:07:52.584489
