date,duration_minutes,memory_rss_MiB,memory_uss_MiB,memory_vms_MiB,pop_df_mem_MiB,pop_df_number_alive,pop_df_rows,time
2010-01-01,0.11264088153839111,542.19921875,531.27734375,788.046875,88.8384256362915,50000,50000,2024-12-21T00:23:37.184636
2010-02-01,5.039679340521494,647.0625,635.96484375,893.14453125,90.53926944732666,50122,51000,2024-12-21T00:28:39.565392
2010-03-01,4.487363950411479,744.828125,733.6953125,992.3125,90.55126285552979,50193,51000,2024-12-21T00:33:08.807228
2010-04-01,5.5618554552396136,893.609375,882.5234375,1137.1640625,90.56594181060791,50281,51000,2024-12-21T00:38:42.518557
2010-05-01,4.999969379107157,1072.7734375,1061.640625,1318.78515625,90.58037662506104,50369,51000,2024-12-21T00:43:42.516720
2010-06-01,4.78170066277186,1214.578125,1203.6640625,1463.1953125,90.59743595123291,50507,51000,2024-12-21T00:48:29.418758
2010-07-01,4.986973575750986,1359.41015625,1348.29296875,1610.69921875,90.61003971099854,50587,51000,2024-12-21T00:53:28.637172
2010-08-01,5.4717623869578045,1503.31640625,1492.1796875,1755.5078125,92.31219577789307,50742,52000,2024-12-21T00:58:56.942914
2010-09-01,5.4969966451327,1536.63671875,1525.6484375,1789.1015625,92.32876682281494,50864,52000,2024-12-21T01:04:26.762714
2010-10-01,6.8617692470550535,1531.71484375,1520.60546875,1774.30859375,92.35604953765869,51099,52000,2024-12-21T01:11:18.468869
2010-11-01,6.803114076455434,1534.1015625,1522.96875,1775.91015625,92.37292575836182,51238,52000,2024-12-21T01:18:06.655713
2010-12-01,6.4976388812065125,1550.64453125,1539.73828125,1793.58984375,94.0746545791626,51401,53000,2024-12-21T01:24:36.514050
2011-01-01,7.877427848180135,1431.71484375,1420.69140625,1673.6328125,94.09403324127197,51563,53000,2024-12-21T01:32:29.159717
2011-02-01,7.428774599234263,1457.70703125,1446.5703125,1699.38671875,94.11560916900635,51739,53000,2024-12-21T01:39:54.886193
2011-03-01,6.780831996599833,1449.7578125,1438.78125,1692.62890625,94.1331262588501,51861,53000,2024-12-21T01:46:41.736113
2011-04-01,7.4326293269793196,1469.6015625,1458.69921875,1712.47265625,94.15088748931885,51976,53000,2024-12-21T01:54:07.693872
2011-05-01,7.181964691480001,1566.28515625,1555.234375,1808.7890625,95.85151767730713,52083,54000,2024-12-21T02:01:18.611755
2011-06-01,6.696058011054992,1566.47265625,1555.38671875,1808.93359375,95.86741733551025,52185,54000,2024-12-21T02:08:00.375235
2011-07-01,6.967341947555542,1568.28515625,1557.2421875,1810.10546875,95.88465976715088,52314,54000,2024-12-21T02:14:58.415752
2011-08-01,6.539919364452362,1597.94921875,1586.953125,1840.0703125,95.89997959136963,52442,54000,2024-12-21T02:21:30.810913
2011-09-01,6.762142451604207,1617.23046875,1606.12890625,1859.32421875,95.91731357574463,52593,54000,2024-12-21T02:28:16.539463
2011-10-01,7.050825941562652,1626.33203125,1615.2734375,1869.4609375,95.9348611831665,52725,54000,2024-12-21T02:35:19.589019
2011-11-01,7.089134029547373,1814.05078125,1802.9140625,2059.28515625,97.63558292388916,52858,55000,2024-12-21T02:42:24.937058
2011-12-01,6.7393054366111755,1807.2265625,1796.34765625,2049.39453125,97.65435123443604,53010,55000,2024-12-21T02:49:09.295386
2012-01-01,7.273986999193827,1807.0,1796.0390625,2048.7109375,97.66954898834229,53131,55000,2024-12-21T02:56:25.734605
2012-02-01,7.00776427189509,1816.546875,1805.515625,2058.67578125,97.68758487701416,53288,55000,2024-12-21T03:03:26.200462
2012-03-01,6.8332973202069605,1786.7265625,1775.59375,2028.63671875,97.70354557037354,53426,55000,2024-12-21T03:10:16.198300
2012-04-01,7.828757091363271,1876.046875,1865.05078125,2119.3125,99.40588474273682,53565,56000,2024-12-21T03:18:05.923727
2012-05-01,7.4869291583697,1851.7890625,1840.7421875,2094.3828125,99.42517185211182,53717,56000,2024-12-21T03:25:35.139475
2012-06-01,7.1710918347040815,1866.20703125,1855.20703125,2108.4296875,99.44387912750244,53863,56000,2024-12-21T03:32:45.404985
2012-07-01,7.288263285160065,1888.453125,1877.50390625,2131.5859375,99.46167087554932,54009,56000,2024-12-21T03:40:02.700785
2012-08-01,7.20300802787145,1903.12109375,1892.23046875,2146.6328125,99.48004245758057,54162,56000,2024-12-21T03:47:14.881264
2012-09-01,7.277109940846761,1905.203125,1894.06640625,2148.27734375,101.18033695220947,54303,57000,2024-12-21T03:54:31.507861
2012-10-01,7.082584794362386,1985.2265625,1974.14453125,2228.94921875,101.19699954986572,54435,57000,2024-12-21T04:01:36.462948
2012-11-01,7.45891873439153,1962.109375,1951.08984375,2203.89453125,101.2165002822876,54601,57000,2024-12-21T04:09:03.998072
2012-12-01,7.28090367714564,1977.0,1966.046875,2219.94921875,101.23474979400635,54765,57000,2024-12-21T04:16:20.852294
2013-01-01,8.244531881809234,2006.3984375,1995.48046875,2248.99609375,101.25382328033447,54910,57000,2024-12-21T04:24:35.524206
2013-02-01,7.579310313860575,2024.09375,2013.109375,2267.421875,102.95604038238525,55071,58000,2024-12-21T04:32:10.282825
2013-03-01,7.229957687854767,2100.5234375,2089.62109375,2345.3515625,102.9741678237915,55221,58000,2024-12-21T04:39:24.080288
2013-04-01,8.138752289613087,2109.5390625,2098.5,2353.58984375,102.99522495269775,55402,58000,2024-12-21T04:47:32.405423
2013-05-01,7.26719172000885,2125.9140625,2114.94921875,2367.8984375,103.01393222808838,55564,58000,2024-12-21T04:54:48.436926
2013-06-01,7.578019070625305,2176.609375,2165.53125,2418.70703125,103.03352451324463,55720,58000,2024-12-21T05:02:23.118071
2013-07-01,7.3984167377154035,2171.3828125,2160.328125,2413.85546875,104.73403263092041,55866,59000,2024-12-21T05:09:47.023076
2013-08-01,7.405102074146271,2163.4609375,2152.375,2405.90234375,104.75154972076416,56010,59000,2024-12-21T05:17:11.329202
2013-09-01,7.610841906070709,2165.6015625,2154.46875,2409.0078125,104.77114200592041,56166,59000,2024-12-21T05:24:47.979715
2013-10-01,7.6070096055666605,2220.4609375,2209.3671875,2464.16015625,104.78881168365479,56303,59000,2024-12-21T05:32:24.400290
2013-11-01,7.283715720971426,2209.33984375,2198.203125,2451.00390625,104.80742740631104,56470,59000,2024-12-21T05:39:41.423234
2013-12-01,6.977711995442708,2329.921875,2318.8046875,2573.7421875,106.50830173492432,56616,60000,2024-12-21T05:46:40.085953
2014-01-01,8.118240396181742,2362.515625,2351.62109375,2606.2734375,106.52572727203369,56758,60000,2024-12-21T05:54:47.180379
2014-02-01,7.309750076135,2379.78515625,2368.81640625,2623.2734375,106.54153537750244,56881,60000,2024-12-21T06:02:05.765383
2014-03-01,7.326024921735128,2402.625,2391.51171875,2646.5234375,106.55929660797119,57017,60000,2024-12-21T06:09:25.326877
2014-04-01,8.224063154061636,2389.15234375,2378.18359375,2633.03125,106.57907199859619,57176,60000,2024-12-21T06:17:38.770666
2014-05-01,7.752774484952291,2446.95703125,2435.94140625,2688.80859375,106.59677219390869,57316,60000,2024-12-21T06:25:23.937137
2014-06-01,7.949843589464823,2465.83203125,2454.81640625,2708.63671875,108.29895877838135,57462,61000,2024-12-21T06:33:20.927751
2014-07-01,7.564540632565817,2488.09375,2477.125,2730.63671875,108.31531620025635,57595,61000,2024-12-21T06:40:54.800188
2014-08-01,7.599296100934347,2512.53515625,2501.60546875,2756.28515625,108.3336877822876,57742,61000,2024-12-21T06:48:30.757957
2014-09-01,7.863396839300791,2537.9609375,2527.01171875,2781.26953125,108.3521203994751,57886,61000,2024-12-21T06:56:22.561767
2014-10-01,7.94110422929128,2555.984375,2545.0,2799.56640625,108.3690881729126,58032,61000,2024-12-21T07:04:19.028019
2014-11-01,7.944772636890411,2679.7734375,2668.640625,2923.71875,110.07106113433838,58194,62000,2024-12-21T07:12:15.714380
