date,duration_minutes,memory_rss_MiB,memory_uss_MiB,memory_vms_MiB,pop_df_mem_MiB,pop_df_number_alive,pop_df_rows,time
2010-01-01,0.5609025716781616,704.78125,693.453125,951.78515625,99.90486431121826,50000,50000,2026-01-17T00:35:56.238474
2010-02-01,3.231901462872823,786.59765625,775.19921875,1033.01953125,101.82671642303467,50109,51000,2026-01-17T00:39:10.152555
2010-03-01,2.601961588859558,912.390625,900.984375,1160.6640625,101.83840465545654,50193,51000,2026-01-17T00:41:46.270252
2010-04-01,3.324196247259776,1029.171875,1017.75390625,1279.55078125,101.85268688201904,50280,51000,2026-01-17T00:45:05.722025
2010-05-01,3.221126925945282,1186.58984375,1175.16796875,1439.16796875,101.86696910858154,50357,51000,2026-01-17T00:48:18.989640
2010-06-01,3.147095239162445,1321.921875,1310.69140625,1576.87890625,101.88384532928467,50473,51000,2026-01-17T00:51:27.815355
2010-07-01,3.204367256164551,1427.37890625,1415.95703125,1684.1171875,101.89605236053467,50534,51000,2026-01-17T00:54:40.077390
2010-08-01,3.5763612310091655,1574.578125,1563.36328125,1833.50390625,103.81949138641357,50675,52000,2026-01-17T00:58:14.659066
2010-09-01,3.485961890220642,1600.2265625,1588.8046875,1858.25,103.83615398406982,50774,52000,2026-01-17T01:01:43.816778
2010-10-01,4.928017989794413,1576.3828125,1565.16796875,1833.50390625,103.86471843719482,51000,52000,2026-01-17T01:06:39.497856
2010-11-01,4.820170903205872,1601.6875,1590.265625,1858.4765625,103.8805570602417,51102,52000,2026-01-17T01:11:28.708112
2010-12-01,4.928054654598236,1599.58203125,1588.2734375,1856.609375,105.80280590057373,51226,53000,2026-01-17T01:16:24.391391
2011-01-01,6.070003954569499,1556.2890625,1544.8671875,1813.07421875,105.82334423065186,51380,53000,2026-01-17T01:22:28.591627
2011-02-01,6.040414035320282,1590.58203125,1579.3359375,1847.66796875,105.84766674041748,51526,53000,2026-01-17T01:28:31.016470
2011-03-01,5.609455327192943,1579.91796875,1568.49609375,1836.703125,105.8674726486206,51625,53000,2026-01-17T01:34:07.583789
2011-04-01,6.453493857383728,1596.78125,1585.53515625,1852.9296875,105.88843822479248,51723,53000,2026-01-17T01:40:34.793421
2011-05-01,5.958194537957509,1613.7109375,1602.2890625,1866.49609375,107.81169414520264,51795,54000,2026-01-17T01:46:32.285096
2011-06-01,5.139033953348796,1592.55859375,1581.2890625,1845.62109375,107.82872295379639,51901,54000,2026-01-17T01:51:40.627130
2011-07-01,5.601529781023661,1607.56640625,1596.14453125,1860.3515625,107.84950542449951,52057,54000,2026-01-17T01:57:16.718917
2011-08-01,5.384588503837586,1592.55859375,1581.2890625,1845.62109375,107.86625957489014,52150,54000,2026-01-17T02:02:39.794227
2011-09-01,5.308105365435282,1646.34765625,1635.078125,1899.62109375,107.88478374481201,52284,54000,2026-01-17T02:07:58.280552
2011-10-01,5.468913877010346,1706.18359375,1694.76171875,1960.671875,109.80630016326904,52401,55000,2026-01-17T02:13:26.415382
2011-11-01,5.330790297190348,1742.2578125,1730.8359375,1996.74609375,109.82497692108154,52538,55000,2026-01-17T02:18:46.262802
2011-12-01,5.206217157840729,1744.01171875,1732.58984375,1996.84375,109.84447765350342,52682,55000,2026-01-17T02:23:58.635829
2012-01-01,5.721295408407847,1715.6953125,1704.2734375,1960.671875,109.8621473312378,52806,55000,2026-01-17T02:29:41.913556
2012-02-01,5.1772743463516235,1776.09375,1764.68359375,2017.484375,109.8782606124878,52916,55000,2026-01-17T02:34:52.550014
2012-03-01,5.617987445990244,1852.796875,1841.40625,2096.78515625,111.8020658493042,53042,56000,2026-01-17T02:40:29.629262
2012-04-01,5.854846835136414,1867.65234375,1856.23046875,2111.484375,111.8196439743042,53140,56000,2026-01-17T02:46:20.920073
2012-05-01,5.743201700846354,1856.328125,1844.9375,2099.78515625,111.8397855758667,53267,56000,2026-01-17T02:52:05.512173
2012-06-01,5.438766654332479,1885.73828125,1874.328125,2129.19140625,111.8591947555542,53411,56000,2026-01-17T02:57:31.838172
2012-07-01,6.085027674833934,1885.78125,1874.359375,2129.51171875,111.8808012008667,53558,56000,2026-01-17T03:03:36.939833
