date,duration_minutes,memory_rss_MiB,memory_uss_MiB,memory_vms_MiB,pop_df_mem_MiB,pop_df_number_alive,pop_df_rows,time
2010-01-01,0.055684685707092285,591.9609375,580.7890625,837.65625,95.2783432006836,50000,50000,2025-08-16T00:30:04.075476
2010-02-01,2.990995987256368,683.92578125,672.76171875,929.3515625,97.1079330444336,50120,51000,2025-08-16T00:33:03.535231
2010-03-01,2.6306039094924927,840.90234375,829.5859375,1089.0703125,97.12004852294922,50184,51000,2025-08-16T00:35:41.371464
2010-04-01,3.149577291806539,999.73046875,988.41015625,1249.05078125,97.13457489013672,50274,51000,2025-08-16T00:38:50.346102
2010-05-01,2.9292775551478067,1150.015625,1138.6953125,1401.42578125,97.14888763427734,50356,51000,2025-08-16T00:41:46.102755
2010-06-01,2.6709450205167133,1303.265625,1291.953125,1556.74609375,97.1660385131836,50493,51000,2025-08-16T00:44:26.359457
2010-07-01,3.0037811080614727,1429.828125,1418.51953125,1685.421875,97.17867279052734,50582,51000,2025-08-16T00:47:26.586323
2010-08-01,3.1032110532124837,1486.7421875,1475.421875,1743.07421875,99.01006317138672,50732,52000,2025-08-16T00:50:32.778991
2010-09-01,3.1031092047691344,1520.8828125,1509.5625,1777.21484375,99.02562713623047,50850,52000,2025-08-16T00:53:38.965538
2010-10-01,4.322786438465118,1526.30078125,1514.98046875,1777.359375,99.05193328857422,51063,52000,2025-08-16T00:57:58.332726
2010-11-01,4.473514815171559,1498.515625,1487.1953125,1743.07421875,99.0689926147461,51191,52000,2025-08-16T01:02:26.743614
2010-12-01,4.3715163469314575,1501.2265625,1489.90625,1743.07421875,99.08751678466797,51339,52000,2025-08-16T01:06:49.034595
2011-01-01,4.945577482382457,1538.69921875,1527.41015625,1780.703125,100.91802215576172,51498,53000,2025-08-16T01:11:45.769243
2011-02-01,4.592083211739858,1522.078125,1510.7578125,1763.92578125,100.93697357177734,51632,53000,2025-08-16T01:16:21.294236
2011-03-01,4.516829709211986,1539.90234375,1528.58203125,1781.75,100.95586395263672,51774,53000,2025-08-16T01:20:52.304018
2011-04-01,4.904388956228892,1532.1484375,1520.828125,1773.99609375,100.97399139404297,51895,53000,2025-08-16T01:25:46.567356
2011-05-01,4.776267496744792,1548.375,1537.05859375,1790.55078125,100.99303436279297,52012,53000,2025-08-16T01:30:33.143405
2011-06-01,4.007302109400431,1526.4296875,1515.109375,1768.52734375,102.82030487060547,52119,54000,2025-08-16T01:34:33.581532
2011-07-01,4.444686981042226,1561.515625,1550.1953125,1803.61328125,102.83809661865234,52261,54000,2025-08-16T01:39:00.262751
2011-08-01,4.104499177138011,1561.58203125,1550.26171875,1803.6796875,102.85186004638672,52360,54000,2025-08-16T01:43:06.532705
2011-09-01,4.282084755102793,1567.07421875,1555.75390625,1808.984375,102.8687973022461,52506,54000,2025-08-16T01:47:23.457787
2011-10-01,4.593419615427653,1618.23828125,1606.921875,1860.9140625,102.88643646240234,52646,54000,2025-08-16T01:51:59.062965
2011-11-01,4.236939112345378,1768.49609375,1757.17578125,2013.3359375,104.71358489990234,52766,55000,2025-08-16T01:56:13.279311
2011-12-01,4.398423743247986,1755.09765625,1743.77734375,2000.9921875,104.73088836669922,52916,55000,2025-08-16T02:00:37.184735
2012-01-01,4.774041851361592,1787.78515625,1776.48828125,2033.828125,104.74755096435547,53046,55000,2025-08-16T02:05:23.627246
2012-02-01,4.498564859231313,1770.16015625,1758.83984375,2016.0546875,104.76561737060547,53191,55000,2025-08-16T02:09:53.541138
2012-03-01,4.163201590379079,1789.66796875,1778.45703125,2033.578125,104.78038787841797,53303,55000,2025-08-16T02:14:03.333233
2012-04-01,4.918962339560191,1774.75390625,1763.43359375,2017.3671875,104.80016326904297,53464,55000,2025-08-16T02:18:58.470974
2012-05-01,4.797322102387747,1831.5234375,1820.41796875,2074.7421875,106.63195037841797,53624,56000,2025-08-16T02:23:46.310300
2012-06-01,4.315373512109121,1814.34375,1803.0234375,2056.76171875,106.64940643310547,53771,56000,2025-08-16T02:28:05.232716
2012-07-01,4.894389990965525,1825.40234375,1814.08203125,2067.80859375,106.66881561279297,53917,56000,2025-08-16T02:32:58.896110
2012-08-01,4.476535880565644,1833.3125,1822.00390625,2075.85546875,106.6861801147461,54055,56000,2025-08-16T02:37:27.488263
2012-09-01,4.5495802919069925,1866.26171875,1854.94140625,2108.2265625,106.70357513427734,54193,56000,2025-08-16T02:42:00.463081
2012-10-01,4.6383861621220905,1848.86328125,1837.6875,2091.98046875,108.53255462646484,54332,57000,2025-08-16T02:46:38.766250
2012-11-01,4.418413539727529,1850.890625,1839.5703125,2093.00390625,108.55013275146484,54474,57000,2025-08-16T02:51:03.871063
2012-12-01,4.281715750694275,1840.77734375,1829.6015625,2083.25390625,108.56554412841797,54591,57000,2025-08-16T02:55:20.774010
2013-01-01,4.957927123705546,1882.3671875,1871.046875,2124.875,108.5844955444336,54751,57000,2025-08-16T03:00:18.249635
2013-02-01,4.718928412596385,1870.61328125,1859.3359375,2113.60546875,108.60478973388672,54932,57000,2025-08-16T03:05:01.385341
2013-03-01,4.911312154928843,1936.5859375,1925.265625,2179.76171875,110.43721771240234,55102,58000,2025-08-16T03:09:56.064069
2013-04-01,5.047101259231567,1951.79296875,1940.4765625,2193.9140625,110.45748138427734,55262,58000,2025-08-16T03:14:58.890144
2013-05-01,4.574632831414541,1961.81640625,1950.49609375,2204.0703125,110.4758529663086,55409,58000,2025-08-16T03:19:33.368115
2013-06-01,4.544093624750773,1972.73828125,1961.4296875,2215.18359375,110.49230194091797,55524,58000,2025-08-16T03:24:06.013732
2013-07-01,4.766222214698791,1986.15234375,1974.8359375,2228.78125,110.51091766357422,55679,58000,2025-08-16T03:28:51.987065
2013-08-01,4.642264946301778,2005.52734375,1994.20703125,2248.375,112.33922576904297,55811,59000,2025-08-16T03:33:30.522962
2013-09-01,4.710181212425232,1997.0546875,1985.87890625,2240.30078125,112.35713958740234,55955,59000,2025-08-16T03:38:13.133835
2013-10-01,4.682249875863393,2010.0546875,1998.94921875,2252.3984375,112.37386322021484,56081,59000,2025-08-16T03:42:54.068827
2013-11-01,4.715113794803619,2038.6171875,2027.296875,2280.81640625,112.39180755615234,56237,59000,2025-08-16T03:47:36.975655
2013-12-01,4.816525530815125,2031.99609375,2020.83203125,2274.63671875,112.41344451904297,56429,59000,2025-08-16T03:52:25.967186
2014-01-01,5.26905799706777,2116.51171875,2105.19140625,2359.6875,114.24413299560547,56577,60000,2025-08-16T03:57:42.110666
2014-02-01,4.974829292297363,2119.56640625,2108.25390625,2362.80078125,114.26421356201172,56743,60000,2025-08-16T04:02:40.600423
2014-03-01,4.33996684551239,2130.48828125,2119.16796875,2373.8828125,114.27901458740234,56867,60000,2025-08-16T04:07:00.998434
2014-04-01,5.206347322463989,2145.5234375,2134.203125,2388.98828125,114.29912567138672,57024,60000,2025-08-16T04:12:13.379273
2014-05-01,4.462688215573629,2158.02734375,2146.70703125,2400.0625,114.31432342529297,57132,60000,2025-08-16T04:16:41.140567
2014-06-01,4.791610956192017,2166.421875,2155.109375,2408.55078125,116.14412689208984,57271,61000,2025-08-16T04:21:28.637224
2014-07-01,4.7170798222223915,2150.59765625,2139.28125,2393.046875,116.1610336303711,57391,61000,2025-08-16T04:26:11.662013
2014-08-01,5.03442405462265,2160.42578125,2149.15234375,2403.08203125,116.18196868896484,57566,61000,2025-08-16T04:31:13.727457
2014-09-01,4.87470680475235,2185.0234375,2173.91796875,2428.12109375,116.20174407958984,57731,61000,2025-08-16T04:36:06.209866
2014-10-01,4.948627758026123,2196.98046875,2185.8984375,2440.17578125,116.2195053100586,57867,61000,2025-08-16T04:41:03.127533
2014-11-01,4.9320360779762265,2295.23046875,2283.91015625,2539.95703125,118.04851531982422,58007,62000,2025-08-16T04:45:59.049694
2014-12-01,4.77660764058431,2294.3359375,2283.015625,2539.01171875,118.06877899169922,58177,62000,2025-08-16T04:50:45.646154
