date,duration_minutes,memory_rss_MiB,memory_uss_MiB,memory_vms_MiB,pop_df_mem_MiB,pop_df_number_alive,pop_df_rows,time
2010-01-01,0.06820696592330933,486.390625,475.625,732.55078125,88.8384256362915,50000,50000,2025-02-15T20:52:35.162499
2010-02-01,3.395124983787537,622.8984375,611.83203125,869.55078125,90.53926944732666,50122,51000,2025-02-15T20:55:58.869994
2010-03-01,2.9206894477208456,744.43359375,733.35546875,992.890625,90.55126285552979,50193,51000,2025-02-15T20:58:54.111359
2010-04-01,3.9190020084381105,911.1171875,900.26171875,1162.69140625,90.56594181060791,50281,51000,2025-02-15T21:02:49.251479
2010-05-01,3.5458855986595155,1013.046875,1002.015625,1266.5625,90.58037662506104,50369,51000,2025-02-15T21:06:22.004616
2010-06-01,3.4158797383308412,1168.2890625,1157.34765625,1423.96875,90.59743595123291,50507,51000,2025-02-15T21:09:46.957400
2010-07-01,3.763141842683156,1315.0,1304.09375,1572.9765625,90.61003971099854,50587,51000,2025-02-15T21:13:32.745911
2010-08-01,3.827547828356425,1426.51953125,1415.640625,1685.03515625,92.31219577789307,50742,52000,2025-02-15T21:17:22.398782
2010-09-01,3.983216440677643,1427.86328125,1416.98828125,1686.3828125,92.32876682281494,50864,52000,2025-02-15T21:21:21.391768
2010-10-01,5.302403287092845,1454.59765625,1443.515625,1711.12109375,92.35604953765869,51099,52000,2025-02-15T21:26:39.535966
2010-11-01,5.396338963508606,1456.1875,1445.10546875,1712.7109375,92.37292575836182,51238,52000,2025-02-15T21:32:03.316301
2010-12-01,5.338544225692749,1480.640625,1469.6484375,1738.21484375,94.0746545791626,51401,53000,2025-02-15T21:37:23.628955
2011-01-01,6.265244960784912,1431.109375,1420.02734375,1687.6328125,94.09403324127197,51563,53000,2025-02-15T21:43:39.543653
2011-02-01,5.883935709794362,1450.44140625,1439.48828125,1707.21875,94.11560916900635,51739,53000,2025-02-15T21:49:32.579796
2011-03-01,5.4621247013409935,1418.8828125,1407.80078125,1674.0625,94.1331262588501,51861,53000,2025-02-15T21:55:00.307282
2011-04-01,5.937276999155681,1422.0546875,1410.97265625,1677.234375,94.15088748931885,51976,53000,2025-02-15T22:00:56.543898
2011-05-01,5.568993004163106,1508.85546875,1497.8828125,1765.77734375,95.85151767730713,52083,54000,2025-02-15T22:06:30.683479
2011-06-01,5.43312049706777,1454.08984375,1443.0859375,1709.890625,95.86741733551025,52185,54000,2025-02-15T22:11:56.670707
2011-07-01,5.484717520078023,1487.02734375,1475.9453125,1740.15625,95.88465976715088,52314,54000,2025-02-15T22:17:25.753759
2011-08-01,5.198819641272227,1494.92578125,1483.84375,1740.3046875,95.89997959136963,52442,54000,2025-02-15T22:22:37.682937
2011-09-01,5.280146586894989,1475.7578125,1464.7578125,1720.0703125,95.91731357574463,52593,54000,2025-02-15T22:27:54.491735
2011-10-01,5.390477017561595,1521.953125,1510.94921875,1767.09765625,95.9348611831665,52725,54000,2025-02-15T22:33:17.920354
2011-11-01,5.4893626054128015,1641.62890625,1630.546875,1888.0,97.63558292388916,52858,55000,2025-02-15T22:38:47.282112
2011-12-01,5.27895116408666,1658.6171875,1647.53515625,1904.98828125,97.65435123443604,53010,55000,2025-02-15T22:44:04.019180
2012-01-01,5.529361776510874,1661.23046875,1650.1484375,1905.02734375,97.66954898834229,53131,55000,2025-02-15T22:49:35.780886
2012-02-01,5.249745110670726,1644.625,1633.54296875,1888.0,97.68758487701416,53288,55000,2025-02-15T22:54:50.765593
2012-03-01,4.976355055967967,1656.4140625,1645.33203125,1900.0,97.70354557037354,53426,55000,2025-02-15T22:59:49.346896
2012-04-01,6.008342401186625,1639.73828125,1628.65625,1883.6640625,99.40588474273682,53565,56000,2025-02-15T23:05:49.847439
