date,duration_minutes,memory_rss_MiB,memory_uss_MiB,memory_vms_MiB,pop_df_mem_MiB,pop_df_number_alive,pop_df_rows,time
2010-01-01,0.1735533038775126,735.9140625,724.55078125,985.015625,101.90758037567139,50000,50000,2026-08-01T00:48:11.457542
2010-02-01,3.93880219856898,736.82421875,725.4609375,985.86328125,103.8697919845581,50090,51000,2026-08-01T00:52:07.785672
2010-03-01,3.520456822713216,865.8984375,854.53515625,1116.90625,103.88190746307373,50155,51000,2026-08-01T00:55:39.013081
2010-04-01,4.060170884927114,1052.80078125,1041.4375,1304.30078125,103.8965253829956,50236,51000,2026-08-01T00:59:42.623332
2010-05-01,3.78646901845932,1185.63671875,1174.2734375,1433.828125,103.9109296798706,50307,51000,2026-08-01T01:03:29.811473
2010-06-01,3.6569362839063007,1309.1484375,1297.78515625,1559.11328125,103.92798900604248,50417,51000,2026-08-01T01:07:09.227648
2010-07-01,4.002925717830658,1457.234375,1445.87109375,1709.1640625,103.9408369064331,50495,51000,2026-08-01T01:11:09.403196
2010-08-01,4.073184315363566,1591.0234375,1579.66015625,1843.6953125,105.90478801727295,50649,52000,2026-08-01T01:15:13.794250
2010-09-01,4.147357253233592,1566.23828125,1554.875,1819.03125,105.92087078094482,50753,52000,2026-08-01T01:19:22.635689
2010-10-01,5.806945542494456,1566.23828125,1554.875,1819.03125,105.94876384735107,50987,52000,2026-08-01T01:25:11.052419
2010-11-01,5.923762838045756,1591.34765625,1579.984375,1844.015625,105.9667387008667,51118,52000,2026-08-01T01:31:06.478189
2010-12-01,5.634021087487539,1558.40234375,1547.0390625,1809.7265625,107.92812633514404,51241,53000,2026-08-01T01:36:44.519454
2011-01-01,6.382277901967367,1564.875,1553.51171875,1809.7265625,107.94567394256592,51365,53000,2026-08-01T01:43:07.456143
2011-02-01,6.238718096415202,1564.875,1553.51171875,1809.7265625,107.96654796600342,51520,53000,2026-08-01T01:49:21.779214
2011-03-01,5.872498329480489,1582.07421875,1570.7109375,1827.05078125,107.9839735031128,51617,53000,2026-08-01T01:55:14.129112
2011-04-01,6.498224449157715,1580.2578125,1568.89453125,1825.109375,108.00112438201904,51706,53000,2026-08-01T02:01:44.022584
2011-05-01,6.23835897843043,1654.68359375,1643.3203125,1900.3984375,109.96519756317139,51851,54000,2026-08-01T02:07:58.324119
2011-06-01,5.721505995591482,1654.75,1643.38671875,1900.46484375,109.98140239715576,51950,54000,2026-08-01T02:13:41.614479
2011-07-01,6.1287830710411075,1655.4453125,1644.08203125,1900.56640625,110.00026226043701,52099,54000,2026-08-01T02:19:49.341464
2011-08-01,5.390934876600901,1630.05078125,1618.6875,1875.296875,110.01359844207764,52196,54000,2026-08-01T02:25:12.797556
2011-09-01,5.878298123677571,1663.2890625,1651.92578125,1908.5078125,110.03047466278076,52327,54000,2026-08-01T02:31:05.495443
2011-10-01,6.028705799579621,1724.7890625,1713.42578125,1971.296875,110.04649639129639,52455,54000,2026-08-01T02:37:07.217791
