date,duration_minutes,memory_rss_MiB,memory_uss_MiB,memory_vms_MiB,pop_df_mem_MiB,pop_df_number_alive,pop_df_rows,time
2013-02-01,5.887764998277029,1932.93359375,1921.9140625,2176.203125,102.95604038238525,55071,58000,2025-02-15T03:40:50.339617
2013-03-01,5.752432346343994,1899.71484375,1888.46484375,2141.87890625,102.9741678237915,55221,58000,2025-02-15T03:46:35.485557
2013-04-01,6.532358038425445,1916.75390625,1905.50390625,2158.87890625,102.99522495269775,55402,58000,2025-02-15T03:53:07.427038
2013-05-01,5.810444788138072,1948.05078125,1936.96875,2190.68359375,103.01393222808838,55564,58000,2025-02-15T03:58:56.053725
2013-06-01,6.141319568951925,1977.49609375,1966.296875,2220.58984375,103.03352451324463,55720,58000,2025-02-15T04:05:04.532899
2013-07-01,5.890649195512136,2016.3203125,2005.25390625,2258.74609375,104.73403263092041,55866,59000,2025-02-15T04:10:57.971853
2013-08-01,5.933044815063477,2021.1171875,2009.98046875,2262.77734375,104.75154972076416,56010,59000,2025-02-15T04:16:53.954540
2013-09-01,6.132797920703888,2038.08984375,2026.859375,2279.92578125,104.77114200592041,56166,59000,2025-02-15T04:23:01.922416
2013-10-01,5.969423099358877,2054.94921875,2043.73046875,2297.05859375,104.78881168365479,56303,59000,2025-02-15T04:29:00.087801
2013-11-01,6.006665770212809,2051.80078125,2040.55859375,2294.125,104.80742740631104,56470,59000,2025-02-15T04:35:00.487749
2013-12-01,5.739674580097199,2124.640625,2113.57421875,2368.9921875,106.50830173492432,56616,60000,2025-02-15T04:40:44.868222
2014-01-01,6.424143163363139,2147.91015625,2136.8515625,2391.5234375,106.52572727203369,56758,60000,2025-02-15T04:47:10.316813
2014-02-01,5.775076429049174,2126.7578125,2115.5234375,2368.1484375,106.54153537750244,56881,60000,2025-02-15T04:52:56.821398
2014-03-01,5.836272553602854,2180.92578125,2169.7734375,2423.6875,106.55929660797119,57017,60000,2025-02-15T04:58:46.997752
2014-04-01,6.552139727274577,2198.80859375,2187.765625,2441.7890625,106.57907199859619,57176,60000,2025-02-15T05:05:20.126133
2014-05-01,5.987278020381927,2213.46484375,2202.4296875,2456.87890625,106.59677219390869,57316,60000,2025-02-15T05:11:19.362815
2014-06-01,6.425635890165965,2240.1953125,2228.9609375,2482.953125,108.29895877838135,57462,61000,2025-02-15T05:17:44.900969
2014-07-01,6.218565440177917,2257.86328125,2246.85546875,2500.953125,108.31531620025635,57595,61000,2025-02-15T05:23:58.014897
2014-08-01,6.053547370433807,2275.8046875,2264.8046875,2517.6328125,108.3336877822876,57742,61000,2025-02-15T05:30:01.227739
2014-09-01,6.300951385498047,2293.27734375,2282.0546875,2535.6328125,108.3521203994751,57886,61000,2025-02-15T05:36:19.284820
2014-10-01,6.3334396799405415,2303.98046875,2292.8359375,2546.0,108.3690881729126,58032,61000,2025-02-15T05:42:39.291202
2014-11-01,6.41509020725886,2294.19921875,2282.94921875,2537.21484375,110.07106113433838,58194,62000,2025-02-15T05:49:04.196614
2014-12-01,6.112339115142822,2321.07421875,2309.87109375,2563.91796875,110.09080600738525,58365,62000,2025-02-15T05:55:10.936960
